,,,,,,,,,,Direcci¢n Ejecutiva del Registro Federal de Electores,,,,,
,,,,,,,,,,Coordinaci¢n de Procesos Tecnol¢gicos,,,,,
,,,,,,,,,,Direcci¢n de Operaciones del CECYRD,,,,,
,,,,,,,,,,,,,,,
,"ESTAD÷STICO POR ENTIDAD, DISTRITO, MUNICIPIO, COLONIA, TIPO Y SECCI‡N  DE CIUDADANOS EN LISTA NOMINAL DE LA ENTIDAD DE MICHOACµN CON FECHA DE CORTE AL 30 DE SEPTIEMBRE DE 2019.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,CLAVE ENTIDAD,ENTIDAD,DISTRITO,CLAVE MUNICIPIO,MUNICIPIO,COLONIA,TIPO,SECCI‡N,TOTAL LISTA NOMINAL,TOTAL LISTA NOMINAL POR DISTRITO,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL LINDA VISTA,MIXTO(A),0174,13,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL LINDAVISTA,MIXTO(A),0173,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL LINDAVISTA,MIXTO(A),0174,93,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL LOMAS DE ALEJANDRIA,MIXTO(A),0174,125,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL LOMAS DE ALENJANDRIA,MIXTO(A),0174,12,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL LOS CLAVELES,MIXTO(A),0170,344,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL LOS CLAVELES,URBANO(A),0171,53,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL L0S CLAVELES,MIXTO(A),0170,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL PIEDRA SONADORA,MIXTO(A),0170,187,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL PIEDRA SONADORA,MIXTO(A),0172,357,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL PIEDRA ZONADORA,MIXTO(A),0170,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL PIEDRA ZONADORA,MIXTO(A),0172,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL RESIDENCIAL LOS CIRUELOS,MIXTO(A),0173,13,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL RIVERA DEL RIO,MIXTO(A),0174,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL SAN MARTIN,MIXTO(A),0170,652,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL SIGLO 21,MIXTO(A),0170,47,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL UNIDAD MAGISTERIAL,MIXTO(A),0173,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COL VISTA HERMOSA,MIXTO(A),0173,110,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COLONIA SAN MARTIN,MIXTO(A),0170,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COM FED DE ELECTRICIDAD,RURAL,0177,6,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,COM FEDERAL DE ELECTRICIDAD,RURAL,0177,4,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,EL PASO DE LA GOLETA,RURAL,0177,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,EL PORCELANO,RURAL,0182,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,FRACC AMINA MADERA,MIXTO(A),0173,5,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,FRACC LA CAPILLA,MIXTO(A),0174,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,FRACC LOMAS DE ALEJANDRIA,MIXTO(A),0174,7,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,FRACC LOS CIRUELOS,MIXTO(A),0173,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,FRACC RESIDENCIAL LOS CIRUELOS,MIXTO(A),0173,15,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,HUINDURE,RURAL,0181,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,JOSE MA MORELOS DE INFIERNILLO,RURAL,0181,12,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,JOSE MA MORELOS INFIERNILLO,RURAL,0181,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,JOSE MA MORELOSDE INFIERNILLO,RURAL,0181,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LA PITIRERA,RURAL,0181,9,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC AGUA CALIENTE,RURAL,0178,6,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC AGUA DEL PINO,RURAL,0179,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC AGUA ZARCA,RURAL,0175,4,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC AGUACOLA,RURAL,0180,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC AHUINDO,RURAL,0179,19,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC AMPL LA CAPILLA,MIXTO(A),0174,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC ANTUNEZ,RURAL,0178,12,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC BARRANCA BLANCA,RURAL,0183,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC BRASIL,RURAL,0179,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC BRAVO,RURAL,0182,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC BUENA BISTA,RURAL,0182,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC BUENA VISTA,RURAL,0182,17,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC BUENAVISTA,MIXTO(A),0173,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC BUENAVISTA,RURAL,0182,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CAMPAMENTO CFE,RURAL,0177,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CAMPAMENTO CFE  INFIERNILLO,RURAL,0177,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CAMPAMENTO CFE DE INFIERNILLO,RURAL,0177,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CAMPAMENTO CFE INFIERNILLO,RURAL,0177,49,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CAMPAMENTO INFIERNILLO,RURAL,0177,4,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CAMPICHIRAN,RURAL,0175,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CAMPO DE AVIACION,RURAL,0177,46,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CENTRO,RURAL,0176,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CENTRO,RURAL,0177,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CENTRO,RURAL,0178,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CENTRO,RURAL,0180,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CENTRO,RURAL,0182,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CERRO DE LA LUMBRE,RURAL,0177,87,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CERRO VERDE,RURAL,0179,7,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CFE CAMPAMENTO,RURAL,0177,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CFE DE INFIERNILLO,RURAL,0181,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CFE INFIERNILLO,RURAL,0177,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CHACUALATAL,RURAL,0180,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CHARCO DEL TORO,RURAL,0183,11,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CHILILLERA,RURAL,0179,22,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CHIQUIHUITILLO,RURAL,0182,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CHUCUMPUCERA,RURAL,0176,9,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COBANO DE AGUA COLA,RURAL,0180,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COBANO DE AGUACOLA,RURAL,0180,17,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COM FED DE ELEC,RURAL,0177,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COM FED DE ELEC INFIERNILLO,RURAL,0177,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COM FED DE ELECTRICIAD,RURAL,0177,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COM FED DE ELECTRICIDAD,RURAL,0177,69,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COM FEDERAL DE ELECTRICIDAD,RURAL,0177,25,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COMISION FED. DE ELECTRICIDAD,RURAL,0177,3,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC COMISION FED DE ELECTRICIDAD,RURAL,0177,18,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC CUACUYULITO,RURAL,0180,8,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC DE INFIERNILLO,RURAL,0181,2,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC DESVIACION,RURAL,0176,11,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC EL  PERDIDO,RURAL,0179,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC EL AGUACATE,MIXTO(A),0172,4,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC EL AGUACATE,MIXTO(A),0174,1,,,,,,
,16,MICHOACAN,01,010,ARTEAGA,LOC EL AHUATOSO,RURAL,0180,4,,,,,,
